role	revision	category	path	mode	git_object	sha256_raw_blob	size_bytes
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	build-system-input	examples/model-conversion/Makefile	100644	0130b0493bb2980e0daea49a8bf61e33f305b753	505d35714f9f6fbedd75d84577e20013bc673fc8f69db6ea0495e3f81be200c9	9005
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	python-dependency-input	examples/model-conversion/requirements.txt	100644	229b2ec75b75b8fb0f564fa7b8c85fdae6ff8bd0	e73cfffed19d2ab92169c325eea12eab730c35062265aa364eee0723509b5871	135
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/parallel/CMakeLists.txt	100644	4fb7a96aae3abe5a016e19987c0e69eae4ce6740	dceb77b9d969a0dd3f3d16903c0d7705a148f4ca723439e3122d9610d0579fbd	241
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/passkey/CMakeLists.txt	100644	12558cc25572acefba4493d73b63db801a5382ed	fe2666390ccb9c1707c6bfdbb2703369bdb8da4cb950b0ca0084feda9a331d5e	239
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/retrieval/CMakeLists.txt	100644	5927ff8a852d6e47395b8318e2fe92f12a2e7cf3	115bede727d6955484ed32c0deb755aa31bbbdcdc65e367ea39ead4e8226ab51	243
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/simple-chat/CMakeLists.txt	100644	567f7fbbbf43a959c8d8f71705f6700c607f90dc	d938b71d4de5058258d71b1c3264f476a9786195bd0bc84fd9ac1e840b51f3d2	234
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/simple-cmake-pkg/CMakeLists.txt	100644	128e38c8f2dc04d48b7f837ce89bdecc816eea0c	bb2b3ed603d2f5e886413e2f0f0c4d4a3941ff1e422a279f01fbc864e0ef167a	381
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/simple/CMakeLists.txt	100644	104ecabfd72360aa8237a14e66179bcff62682c3	c4acc5493295ac4b9a1223f60004e6ea5b054efd75d5f3dc498032c464b24817	224
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/speculative-simple/CMakeLists.txt	100644	5ef3b4131f2a1f037c75ee7563da63624ad2b66c	e8939bcec6e731ce051f7311fe63595d6e1916c543ce4ee9001b9c13a80c6468	261
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/speculative/CMakeLists.txt	100644	b4e20c717a21e231bd4c44f080419f3952380d20	15d32bd07f65b4bb1e35b7e9e08ed59d621473cc16e47206426b2b6589b62008	247
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/sycl/CMakeLists.txt	100644	40e44eefc8a83f048c7f95ce5be741ad6a464f90	d2705afee47e2d677f7c7f89645bb4b42b65d11cb7e45ef6b16c0bc8cd2bc177	341
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/training/CMakeLists.txt	100644	8bb20d0f21381f0419c3de16a7326550b3b7d4d3	4a51519d6982603238d45030d5333c30128f36dc187acd1d3826063920b9281c	241
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	build-or-source-lock-input	flake.nix	100644	bb02c8e52f9ad78e2b66eda8091e5c9356361798	a96dab876cc32b49eb478e8680fdc43c738a06310a1e5feba7b5d5a5c99ab3c4	7243
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	ggml/CMakeLists.txt	100644	0ec62a3773d6024fd7d5c849af65aab04cd10583	15c2d21106af5f05e1ad7ab4f55f7ae2703f80b84098dd487ddcce4ee0ca9b37	21468
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	ggml/cmake/FindNCCL.cmake	100644	67511e2d56a6cf2e3bbcd000e6c7ad5d0535a2bd	496ad9fbb75ce307f8142ed2dc8fa1ea1baaaef70e51b8d0b153ebd191b650f8	964
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	ggml/cmake/GitVars.cmake	100644	1a4c24ebf6adeb1126e626f56de601621179353d	411507be4e991f2afc0007905a95bbf848176a282189d0e27d7df1d48974290d	717
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	ggml/cmake/common.cmake	100644	cb6638833204064c007ed8be32e5da22302c2522	438c57ef81c63b3b7b7a3078965ba081d53c3c2e9f9986c512e6f11b4937e816	2125
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	ggml/cmake/ggml-config.cmake.in	100644	23a3066f56dd6eaf220ea4f35fcf1d29ebd514bd	2e63c0151de13892cc56fcdae4bcfdc4a0c059c4c46ab18d0b607fe6d104df4c	7459
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	ggml/src/CMakeLists.txt	100644	89e5180d931f0ab2c8c827e17b12ca4baab350e2	011c66f0304349a3abbcc97b2ccd576adc21f0ffbe518f82f81bc458e921554b	20009
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	ggml/src/ggml-blas/CMakeLists.txt	100644	c27dc174c0041772d4950247ba374a7a0afe3e32	dc7028c2c7207e8c334fd61ea4556599a326710cd9b33050bace38833529df71	4168
